product,r_k,se_r,a_k,se_a,b_k,se_b,eta_k,se_eta,r2,r2_on_g
4703,1.984535552495071,1.9951340768216344,-1.1562735311682222,1.4889105671301721,-1.0128264018201247,0.7659905082643341,-11.867207346842665,10.582543070012173,0.482757247744673,0.482757247744673
4810,1.4943727937066147,1.5189127866722547,2.391707253360639,2.380347641766427,-0.4569997825485128,0.4797944181005656,-10.015477947720179,6.0673185739338305,0.4849710954175934,0.4849710954175934
5407,1.6292376738141487,1.628502044027986,-5.609080520263248,4.26549740227738,-0.9218779223210305,0.7624761293474136,-2.3765552216366914,1.8760512992261311,0.4845268848828229,0.4845268848828229
6109,0.8009516671660246,0.7794377914114988,-2.1507487023110374,1.5117619898511325,-0.540639074562206,0.5062744161611739,-0.4364498007189155,0.28264513282140835,0.4794726544068172,0.4794726544068172
6110,1.4209566943413487,1.4184086667320208,-18.636067994816504,9.481396807127997,-0.5453714707375926,0.7391958876796562,-3.022579883969145,1.4303119186369664,0.4779053592408906,0.4779053592408906
6203,1.563258522341765,1.5646658868608976,-1.273475857357176,3.000694986069982,-1.099609951323569,0.922453949494463,0.20624966502085446,1.0745335288141555,0.4848977506213469,0.4848977506213469
6204,2.02232238188805,2.0019849431100245,-10.37049921158775,3.20222278915008,-1.0708664726293187,1.1423906687856027,-1.7004276610098967,1.0183918468061486,0.48235912665471326,0.48235912665471326
6403,2.205100739087866,2.1980021220029906,-3.642919439822678,2.6111134250769106,-1.7350243031079542,1.5136292596265684,-1.0661141094625597,1.7384288910543035,0.4841264125842344,0.4841264125842344
7102,1.846557222067428,1.8452730085329663,-5.314124341236478,3.832152984602837,-0.47077925224918826,0.409053714115557,-7.913118870729643,12.501043543671893,0.35568944562615734,0.35568944562615734
7108,2.816200765081138,2.7293651997788193,-1.7779934552805343,1.1222014526215593,-0.7346486170084073,0.7453276357351953,-17.81113137377173,13.029235274246533,0.47160864948770553,0.47160864948770553
7110,0.51386557381028,0.4723626175816841,-0.7351874577889,0.6019242196789815,-0.22376186745321017,0.21064875015842588,-3.2491753329483677,3.158003209215964,0.41950745040488335,0.41950745040488335
7113,1.4581154435821333,1.4187791836102892,0.5524944035301205,1.035380769335088,-1.4235322640619064,1.1590091939286584,-3.195966734617674,2.943928570545596,0.48128609954607215,0.48128609954607215
7208,2.093330532974223,2.0664905623864165,-6.949618314874564,3.53638331583176,-0.4486748711018679,0.599717047324874,-8.349435934676842,5.923362727406375,0.43428499910647045,0.43428499910647045
7210,1.5663610331082456,1.560736189472995,-9.002456647128776,5.39174302196613,-0.23679156129059223,0.5419364972663816,-5.626047859758358,4.1539545688890325,0.4160714353706163,0.4160714353706163
7326,0.98744801499383,0.9711934021050188,1.8614235322817112,2.9680946977921425,-0.3445934906951457,0.2630293804453038,-4.8688779685450605,3.869793165736687,0.4825757125928587,0.4825757125928587
7601,2.256461699339403,2.2542674262284836,-11.153698631274823,8.434569963263622,-0.5245429296851258,0.38429928202377106,-11.786039546281836,8.893426290600711,0.4297366097089792,0.4297366097089792
7606,1.2070561203688526,1.2093478453410984,-2.9108429135382066,3.22153994967074,-0.5065655336304256,0.396970006234869,-4.722324803846939,4.417767650454858,0.48553721330175437,0.48553721330175437
8407,2.6794281785836973,2.6645136624933357,4.534627869433684,4.8398441671182075,-2.15634480067759,1.703500497240146,9.760347150076244,8.419794766702104,0.48252225174357655,0.48252225174357655
8408,1.5116376583879274,1.5117600416698773,-0.23430864346395383,2.1267727045509384,-0.886922886130426,0.7110257143461772,1.6919172174711286,1.7395218118193534,0.4852853215821711,0.4852853215821711
8409,2.5982779289574953,2.574270404936337,17.958050219816947,15.582348297154121,-1.6647566834046978,1.170956808482112,-5.264902338221261,9.290109270130074,0.47903601333692314,0.47903601333692314
8411,3.56650261124358,3.4960963251831085,3.0399654919214014,3.054769929547519,-3.237821690478543,2.587799359985538,1.0787653091109142,2.43083012903307,0.48276506304582756,0.48276506304582756
8413,2.0801697638934313,2.056466685505182,-17.122451616913715,9.612882472634078,-0.410913558806826,0.3673228710859818,-8.28984303245074,5.377674222974624,0.4714678723571796,0.4714678723571796
8414,2.3046177795521645,2.2731932960799273,-1.567311020284526,7.24746168158793,-0.29952878522484877,0.223695096071194,-23.197422686957623,19.44931376532474,0.483272662425267,0.483272662425267
8415,1.069847826299146,1.0520071349036924,-0.15067951631923762,4.710739512901483,-0.46986972182155157,0.3460403517882581,-2.6524305109976885,2.413854331558463,0.48089206205559576,0.48089206205559576
8418,1.3549364324522073,1.3468881004565345,-2.525713675069363,3.1089737226288414,-0.6947052875009659,0.5498329625844105,-1.884264757439391,2.0286514390300434,0.48494574344915486,0.48494574344915486
8419,1.4320817475476189,1.4225397914909974,0.3498352372989272,6.301175385386821,-0.8549093269658831,0.42925304889030397,0.47506414438713374,3.5289186523534704,0.4697177714229488,0.4697177714229488
8421,1.5361920252638783,1.5101246772754087,-0.18085010432617754,2.6931627489467536,-0.924549080135501,0.7155495023048193,1.750473179386431,3.26839176015987,0.4839215854135557,0.4839215854135557
8422,1.3023858042397656,1.3057887336873604,5.060235522871842,5.469838672148192,-1.6226085161736623,1.261837616899571,-2.3350664911656347,3.378957205930976,0.48089668338896707,0.48089668338896707
8429,1.6705198950783025,1.6554258051378772,-2.4919115756086136,2.2525348645512233,-1.1000604471461832,0.8960612442143823,3.9958625899959777,3.697403426358122,0.48463945458109214,0.48463945458109214
8431,2.1427009840789637,2.123414767620229,-2.3000940623049346,4.071317164492783,-1.3778269874447922,0.7540882274686637,-4.2655305130453645,10.27595540214912,0.47338242426905863,0.47338242426905863
8443,1.1865311626378645,1.2350913251169453,-0.399070561933945,1.1146908768527874,-0.8857499516294994,0.7213056076952319,2.035700401067736,2.8357950247412926,0.48236205072604565,0.48236205072604565
8471,11.808525335339134,11.538893225775697,-5.949797707905131,4.469379346000168,-6.482369355725309,6.071783085829036,2.7785278999789846,9.10571127617035,0.48254093876060755,0.48254093876060755
8473,8.032604936386866,7.870175554850736,0.0542839523191706,1.8368706027033812,-5.245389032925286,4.15832350522954,14.29578432964465,16.580595876655213,0.4839115904425195,0.4839115904425195
8477,1.3535326457675134,1.3628612091128154,10.888193324452866,9.295860023577191,-0.8263457560550095,0.6532106857378873,-0.2550159172681347,3.2246816124936766,0.48096634850930164,0.48096634850930164
8479,4.0875380601356985,4.0120849060816255,7.181366242169931,5.664013673417109,-3.6268117184751505,2.427985779319848,20.101576674651675,14.320994747428506,0.47443893826324957,0.47443893826324957
8481,2.201259800646776,2.1626457245435913,-9.647706480883645,5.898046543809417,-0.4268631261650287,0.3122237921475528,-9.771813301915003,15.62757246552646,0.46734468769729476,0.46734468769729476
8482,1.2773257722765694,1.291524134285894,6.914962386595804,7.036030745938813,-0.4123682577485858,0.3337191847518056,-8.979081772458457,5.662764208869775,0.47594180806532405,0.47594180806532405
8483,1.636531607387192,1.622176124725104,-22.55241869020977,13.824851401061967,-0.015711631528411107,0.23747214715735898,-12.572384981662374,7.373115493694074,0.4803865405059091,0.4803865405059091
8501,1.5728656089716002,1.5579423147331999,-2.4549836586132034,3.3168574629981453,-0.6944545135164651,0.5736507764509892,-2.0564382379971113,1.898073402532086,0.4848795024228988,0.4848795024228988
8504,2.0812715109630804,2.03428355035182,0.29640072239838416,1.5790573872872302,-2.1251848309697032,1.7368519142179284,-2.4899866554608616,2.0281342494380548,0.4838784023344286,0.4838784023344286
8507,0.8954304775362237,0.8551330867533032,-0.03846095652979567,0.7249700169710481,-0.4685316384288101,0.3257794181340606,-4.262976546362868,3.4645336836368896,0.47945764305938166,0.47945764305938166
8516,1.2343748353908968,1.2239848413049255,-1.9227434549128215,2.9453937679144446,-0.6209973660388085,0.4955720149633425,-0.37495102305412614,0.5662433314841349,0.4838971103673606,0.4838971103673606
8517,3.8336285869516993,3.7739636802885794,0.7016076869306674,2.085022224053543,-2.1064715673542254,1.74722632970402,-2.7815636825359653,2.9279866022157885,0.48501975769450234,0.48501975769450234
8518,0.8135732270079025,0.818895913691306,-3.5123417772151293,3.6474861266706013,-0.4684266604342169,0.3624546960067708,-0.08621910054524526,0.44296042089139054,0.48291036349183203,0.48291036349183203
8521,1.09755674044382,1.1342643608194043,-2.948125189465271,2.250541238219226,-0.6547207955000833,0.4895297394518653,-3.6517818846219594,2.888827846820018,0.48401856534633014,0.48401856534633014
8524,1.1710352603092595,1.182322869043214,3.0575904475158246,2.984152178933983,-0.41034514603780065,0.37829870675232025,-7.729463496164016,6.841785393417527,0.4803915274892837,0.4803915274892837
8525,2.8618674749077706,2.782764405253469,0.07746386915983187,0.4501800972748936,-1.3444599106710986,1.0720337306410173,-5.619488149551063,4.819174030391881,0.4849367657239162,0.4849367657239162
8527,1.6911457499687303,1.7273863403607082,-4.005386411361216,3.580779646707136,-1.0655256945991503,0.8406117422854213,-2.275552965700517,2.274332078819977,0.4862409471553012,0.4862409471553012
8528,1.951804452595231,1.9293906407428267,0.6973976156344068,1.7451748923239951,-1.0116388932685598,0.8294300347648415,-2.7704774763046762,2.2413886491921025,0.48537225284596297,0.48537225284596297
8529,2.0735475393816816,2.0411796015436225,-1.0854791795498295,0.9621275979786451,-0.8404247523514741,0.7468826656752078,-5.159684848829086,3.5716665564574672,0.4789791073582875,0.4789791073582875
8532,1.14919239453885,1.1590696475024256,5.078514935117127,5.306753880753655,-0.14615453978980042,0.18074951348126933,-14.859372962426441,11.35096179948907,0.4841282817281185,0.4841282817281185
8534,0.9564167228584878,0.9488088224170458,-5.422554465608513,5.826775010920074,-0.40849169862815937,0.3492158840299875,-2.2025922752288403,1.8493509428609827,0.47814181579397996,0.47814181579397996
8536,3.2660227743898225,3.2158450898416655,6.980380251818334,6.560424285170852,-0.04200720543110794,0.33670955633107713,-49.73176219773401,41.34034114525328,0.4795265042787987,0.4795265042787987
8538,0.9754652645552245,0.9757627985776414,-11.287550959014897,15.075701803925392,-0.12074709190542704,0.14832924422183416,-3.0150367756781193,4.789461030271761,0.41904873236198714,0.41904873236198714
8540,1.9066519551041692,1.9763689555278205,2.3880843394322886,1.9246040855894542,-1.1055077542114726,1.0010581340401499,-6.092779281949133,5.139447348453346,0.48595883804707096,0.48595883804707096
8541,2.1221775955919937,2.0878706172892203,-3.8974618124049765,3.154705528271941,-0.5420928746646715,0.4384549803172933,-10.607167497011758,15.230408056236657,0.45417583395604677,0.45417583395604677
8542,15.501560558606563,15.127818783421734,4.365444877790484,4.117461698789565,-1.4051671434618862,2.4661829523754317,-231.28649787840564,174.83656720286533,0.4826472224207441,0.4826472224207441
8543,1.1553207585406662,1.1344209759659507,-0.5871831149801215,1.9833503361535219,0.010299540951067485,0.19286392626645066,-16.828867146568754,10.36657745061054,0.481339035390822,0.481339035390822
8544,2.600937713636484,2.547793713106116,0.9584774598016191,3.8733461123930395,-1.3705664659596928,1.2186873683593287,-7.8946730077207885,6.228345710808738,0.4830765981372964,0.4830765981372964
8701,2.4082122397287633,2.383669434044752,0.6946603925569675,3.3548987348430463,-1.3106953832065902,1.0646303243589965,0.16188373142294651,2.64077163846772,0.482768573456391,0.482768573456391
8703,28.35812563164388,27.66981748662475,0.3303997083108794,2.2607558302793893,-18.740230267360726,14.827102896090565,1.9362362643746904,23.648206561238997,0.4841081001860996,0.4841081001860996
8704,5.221915528300015,5.120936398071064,4.194828768008763,4.066343651138559,-2.6071395316372183,2.163502739290691,-6.217954130395996,5.816845194232543,0.4843926140483449,0.4843926140483449
