product,r_k,se_r,a_k,se_a,b_k,se_b,eta_k,se_eta,r2,r2_on_g
6204,0.8814569445680033,2.036638715986457,0.3086092665352701,4.216488223666624,-1.4908540402293982,1.0989184926231446,,,0.5008046825614394,0.48458109436700814
6403,1.0419539916163612,2.2330712685311913,-0.6415997098732119,2.8562300443103865,-1.9545321170921872,1.4466338111850947,,,0.4994792681392428,0.4844542542249979
7102,1.035274988300067,1.8677312309594296,-6.845359310139845,5.897100691339407,-0.6041633419845506,0.5559203369458949,,,0.2971378331939356,0.2799182784845595
7108,1.771473519237872,2.757674933017691,0.21071132529438003,0.9705814919454712,-1.8014650334383575,1.245991734566255,,,0.4893534677797934,0.47848819073941873
7110,-0.34024472535965194,0.4959297195493292,-0.8173916634073732,1.1133299827341776,-0.36688775111655453,0.3371535650268804,,,0.3624811951629171,0.2960563828899768
7113,0.4004494942394894,1.4488928011152296,-1.2805671182529927,1.324273510703863,-1.5996555299525366,1.2023355976138606,,,0.5013459365408797,0.480413503953922
7208,0.7871685142326601,2.1028595432054202,-4.56144129133642,4.221712290296947,-1.2869426009862344,0.8620044835004543,,,0.48726061042898605,0.4691249539287663
7210,0.41298565606578286,1.5930511509822949,-2.2680892653016125,5.810629248408419,-0.9581631024585971,0.6410220312429165,,,0.498781480793269,0.4779642157881132
7326,-0.24771647394784185,1.0065625364152324,-5.307620735509201,4.962755540758637,-0.4760267442845956,0.30800799626040093,,,0.5162762195928341,0.4810302791916372
7601,1.365719881546741,2.2791732359187638,-12.040322555061973,8.748565189176986,-0.7897484491696625,0.6554860137214132,,,0.39261300751831274,0.3793600089824284
7606,0.03290391747583015,1.2421066803530227,-4.168830743268465,7.40873451682717,-0.7221555400955804,0.5346322534218749,,,0.5116430748144167,0.48470432828067544
8407,1.4186643709932694,2.698927293102665,6.714323109783402,6.386210523765006,-1.8195189120647612,1.3572352703490953,,,0.4952377036988642,0.48181637356626894
8408,0.24128149389884507,1.5464544909456852,-0.36595472156561165,5.620348590895955,-0.8566322080402249,0.6238539345984337,,,0.5087117474788332,0.48520400624214555
8409,1.3838835863532226,2.607552058633384,15.925260957650709,15.07733173807983,-1.8537884052657778,1.368771842988641,,,0.4922710060033666,0.4788538279994352
8411,2.3918661709261477,3.527626146392335,3.067863790667279,4.587599543719056,-3.2351599747643216,2.480388066177981,,,0.49231655840573707,0.482764933433947
8413,0.8683822668391855,2.089737268497124,-22.082498767085465,12.368355975668223,-0.5469992983384996,0.4650603948623143,,,0.47769488903558954,0.4603621435965527
8414,1.0929946026956239,2.306974964550313,-21.107295501021238,15.010076621214203,-0.4578213695496624,0.3426446014875227,,,0.467828191944735,0.4519125214090346
8415,-0.05294844142277328,1.0848214993438863,-17.370232532569755,8.16359526344894,-0.29017744291160485,0.27732934913137064,,,0.49193320843376487,0.46092694228807374
8418,0.24799836333460273,1.3784880021775967,-4.3419633253303695,6.532663209346738,-0.767902376876227,0.6097642730245103,,,0.506577204069964,0.48371386497018576
8419,0.23077725672485522,1.455663579579271,-0.8006904286498824,8.598548539181026,-0.8573171989410081,0.5018456605325707,,,0.49392835521522727,0.4696778337140082
8421,0.36310622001903536,1.5425562660947847,-0.5471052168013207,3.539226849202153,-0.888838541657527,0.645993519089249,,,0.50565321058088,0.4839111284705384
8422,0.27153030003572814,1.334138806862927,3.0545902530800007,6.13235604078554,-1.8218891109357263,1.357912506221957,,,0.5028207558360709,0.48054256330329115
8429,0.4348157836103364,1.68893477103039,-2.8776607085508763,4.278739984625037,-0.9529827599711824,0.7380851874471506,,,0.5042784337324685,0.483252112920865
8431,0.9471120613444131,2.156491076601912,-3.238343106714328,5.01884134734622,-1.641163707248898,1.0300699632170038,,,0.48945966589548306,0.47329111934789747
8443,-0.05282230783675006,1.2691892588689915,-0.10165209126409801,1.3357681957941703,-0.824079972803384,0.554759952000001,,,0.5102720851693135,0.48202373836995493
8471,10.71770580675397,11.57099570298118,-0.7420655149373019,6.137635732715662,-7.198109713020409,5.699365543350529,,,0.4857992210350971,0.4830991983734063
